"","ROI","model","npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi"
"113","rh_lateralorbitofrontal","e_constrained","64","0.0155129153971969","240.884550287674","41","0","4103.67659606909","21","0","0.951040807278213","0.974923340313231","0.974923340313231",NA,NA,"1.83777679274639","0.950799787883418","0.951040807278213","13078.4705687565","13198.9128439004","-26028.9411375131","-25583.6769490786","7764","-25787.0559099967","0.114832433757649","0.101040040825614","0.129072090377395","6.57252030578093e-14","0.000569558773763106","0.000735297215156942","0.0392237576993705","0.0392237576993705","0.0506376534484456","0.552784871127114","0.0534570482278644","0.429664567046654","0.0572098879380287","1836.32191367179","2094.41924687306","0.999942164155835","0.999851883813723","0.390453606956088","0.987209972729533"
"114","rh_lingual","e_constrained","64","0.0315734694346712","490.272833381575","41","0","10153.9224617351","21","0","0.955662067377091","0.977290327193144","0.977290327193144",NA,NA,"1.85811202872399","0.955574381680319","0.955662067377091","16093.7321697863","16338.868586477","-32059.4643395725","-31614.200151138","7764","-31817.5791120561","0.172159120322919","0.158677501485409","0.185986782907117","0","0.000351890657600695","0.000454288885524489","0.0255573445213744","0.0255573445213744","0.0329943899015228","0.284441600091203","0.0384227161357089","0.221549293836019","0.0389377750314086","902.744220169466","1029.55455067426","0.999812548013621","0.999519940034882","0.390402994938652","0.971481475887324"
"115","rh_medialorbitofrontal","e_constrained","64","0.0219255347935796","340.459704274704","41","0","4666.58545693365","21","0","0.935538866510839","0.966983321871405","0.966983321871405",NA,NA,"1.80994125041609","0.935260150944607","0.935538866510839","13434.277843989","13604.5076961264","-26740.5556879781","-26295.2914995436","7764","-26498.6704604617","0.140554304772991","0.126954305506614","0.154554944339372","0","0.000650134569416944","0.000839320120048517","0.0456000243888967","0.0456000243888967","0.058869378348283","0.600934557802479","0.0635133919071381","0.467329160275674","0.0667419148780976","1299.54043887446","1482.15135951508","0.999911112496761","0.999772361272194","0.390441482022545","0.980899625462077"
"116","rh_middletemporal","e_constrained","64","0.278680512810585","4327.35100292277","41","0","9398.42738735282","21","0","0.542907577327263","0.765879490826159","0.765879490826159",NA,NA,"1.05343931840694","0.541930615596755","0.542907577327263","11714.2817965189","13877.9572979803","-23300.5635930377","-22855.2994046033","7764","-23058.6783655213","0.531763864082757","0.518434263248066","0.545216278760989","0","0.00213240034638468","0.00275291700966493","0.104328817215293","0.104328817215293","0.134687923868116","1.27892188987958","0.199099012729686","0.994675317598154","0.165298435940153","103.164278679807","117.531419222981","0.998491583027598","0.996136980924337","0.389887189563157","0.758782486841206"
"117","rh_parahippocampal","e_constrained","64","0.0375034653581184","582.353810080863","41","0","11235.0107670591","21","0","0.951725228259003","0.975273897400953","0.975273897400953",NA,NA,"1.85118154012209","0.951638977186451","0.951725228259003","8470.72397338316","8761.9008784236","-16813.4479467663","-16368.1837583318","7764","-16571.5627192499","0.188979873745121","0.175535553527066","0.202745253851922","0","0.00100313555476892","0.00129504243253619","0.0251618350514382","0.0251618350514382","0.0324837893714128","0.206508355512284","0.0420207508462846","0.161552121481714","0.0390551660502181","760.161674835706","866.92093177266","0.999639429334734","0.99907658732066","0.39033539621642","0.965737641983172"
"118","rh_paracentral","e_constrained","64","0.050189232063842","779.338395487338","41","0","7915.97908492335","21","0","0.906480006147539","0.952099515343862","0.952099515343862",NA,NA,"1.76016651845116","0.906242494421238","0.906480006147539","13550.6419191895","13940.3111169332","-26973.2838383791","-26528.0196499446","7764","-26731.3986108627","0.220700177459121","0.207301030123067","0.234380691717524","0","0.000694866152933276","0.000897068346051265","0.0423002142505838","0.0423002142505838","0.0546093417778389","0.526610099750915","0.067620851376238","0.409701516723645","0.0642706409181508","568.27693177684","648.051854196465","0.999777758072333","0.999430843843779","0.390389410294911","0.953563899445176"
"119","rh_parsopercularis","e_constrained","64","0.080624279539509","1251.9338126895","41","0","8875.78668802125","21","0","0.863245286944332","0.929954903069048","0.929954903069048",NA,NA,"1.67699671710687","0.862935704567564","0.863245286944332","14321.5828677439","14947.5497740887","-28515.1657354879","-28069.9015470534","7764","-28273.2805079715","0.282640998507415","0.269283712189638","0.296223364762396","0","0.000723343307128923","0.000933832194033639","0.0459390768521978","0.0459390768521978","0.0593070931962348","0.592303263150808","0.0867558590259083","0.460518386140098","0.0735102143233344","354.134238668887","403.79473941459","0.999647661005351","0.999097668428338","0.390338610487804","0.924979329700834"
"120","rh_parsorbitalis","e_constrained","64","0.059363108102326","921.790342612917","41","0","8384.96058331688","21","0","0.894692193508207","0.946061855211521","0.946061855211521",NA,NA,"1.73774835045949","0.894439776672245","0.894692193508207","9967.10750235316","10428.0026736596","-19806.2150047063","-19360.9508162718","7764","-19564.3297771899","0.241052271184241","0.227671529946734","0.254693241078247","0","0.00106854615492063","0.00137948715422053","0.0402590967574742","0.0402590967574742","0.0519742704250169","0.412657923312176","0.0794262703437543","0.321524431538547","0.0648100341607665","480.61089780433","548.057536334307","0.999672855429771","0.999162190734779","0.390348448310672","0.944856025983874"
"121","rh_parstriangularis","e_constrained","64","0.135295686455159","2100.87141927571","41","0","7176.38791214166","21","0","0.71212302609333","0.852550818242925","0.852550818242925",NA,NA,"1.38082582010392","0.711316126798011","0.71212302609333","13289.2866171813","14339.7223268192","-26450.5732343626","-26005.3090459281","7764","-26208.6880068462","0.368633679826031","0.355296688523021","0.382145884869149","0","0.00128119568973015","0.00165401652318586","0.0794768775047961","0.0794768775047961","0.102604207661547","0.975867460666076","0.154293954510095","0.758936857604115","0.126013404207682","211.436816718826","241.03008904773","0.999287248074932","0.998174659704093","0.390197877819735","0.87576692140509"
"122","rh_pericalcarine","e_constrained","64","0.0201799304173524","313.353959520648","41","0","8466.53033206571","21","0","0.967751704296581","0.983482580249468","0.983482580249468",NA,NA,"1.88012156418692","0.96767515529745","0.967751704296581","12362.9203054294","12519.5972851897","-24597.8406108588","-24152.5764224243","7764","-24355.9553833424","0.134042278768671","0.120405078230873","0.148092262183024","0","0.000534044019976082","0.000689447865169676","0.0264966793837601","0.0264966793837601","0.0342070659943668","0.20309266644764","0.0355796348334613","0.159204508254114","0.0392815715098837","1411.86678618724","1610.27391700424","0.999765378016566","0.999399138822912","0.390384576177897","0.982613383477499"
"123","rh_postcentral","e_constrained","64","0.0329373781236069","511.451607503368","41","0","7972.35411692425","21","0","0.94083377490357","0.969695348121341","0.969695348121341",NA,NA,"1.82712956967651","0.940684579131387","0.94083377490357","12958.6735397093","13214.399343461","-25789.3470794187","-25344.0828909842","7764","-25547.4618519023","0.176170194598521","0.162698622886183","0.189981579143559","0","0.000777923173520597","0.00100429449855803","0.042370471505897","0.042370471505897","0.0547000435044316","0.437296134931064","0.0555953894615255","0.341011858355701","0.0618325543429107","865.403762393162","986.962985448743","0.999808388984519","0.999509288862794","0.390401370936812","0.970157367048261"
"124","rh_posteriorcingulate","e_constrained","64","0.0263720153098263","409.504653730983","41","0","10350.3639143542","21","0","0.964324555046522","0.981727211121389","0.981727211121389",NA,NA,"1.87513641368923","0.964255345257733","0.964324555046522","16699.2841253848","16904.0364522503","-33270.5682507697","-32825.3040623352","7764","-33028.6830232533","0.155918067749585","0.142385946695227","0.169823145165563","0","0.000323383383057357","0.000417486152340452","0.0237031130130801","0.0237031130130801","0.0306005873176438","0.317695622337307","0.0354876859406277","0.247047069682461","0.0356565360222344","1080.59870487424","1232.42032514691","0.999885812487873","0.999707568566504","0.390431602971455","0.976547756808787"
"125","rh_precentral","e_constrained","64","0.0718854252586768","1116.23688341673","41","0","5794.80699572536","21","0","0.813773324218702","0.904615605087628","0.904615605087628",NA,NA,"1.57629946577829","0.813126007838714","0.813773324218702","11425.5207779822","11983.6392196906","-22723.0415559644","-22277.77736753","7764","-22481.156328448","0.266334257971255","0.252969476064519","0.279936780409962","0","0.00129419949560391","0.00167080436438133","0.0715780790003475","0.0715780790003475","0.0924069026406216","0.840250446230692","0.110013418310415","0.653992188076228","0.107222915782627","397.063506210885","452.7610565806","0.999711468557683","0.999261078013578","0.390363525817762","0.93309801159796"
"126","rh_precuneus","e_constrained","64","0.0494789465307586","768.30908172962","41","0","8708.4616900607","21","0","0.916280599825639","0.95711933161801","0.95711933161801",NA,NA,"1.7801310108761","0.916087418931006","0.916280599825639","17708.1653507794","18092.3198916442","-35288.3307015587","-34843.0665131242","7764","-35046.4454740423","0.219045563205494","0.205644628795177","0.232729719798201","0","0.00035759335698992","0.000461651038778788","0.0355893688368262","0.0355893688368262","0.0459456776023536","0.533059735081083","0.0645676571236352","0.414084425626932","0.056276020221295","576.420367038593","657.340483066216","0.999874631597162","0.999678934578099","0.390427237099844","0.954241442683918"
"127","rh_rostralanteriorcingulate","e_constrained","64","0.0314360698545023","488.139292700712","41","0","6299.2700651743","21","0","0.928779856862004","0.963521390100051","0.963521390100051",NA,NA,"1.80108820777449","0.92855225357101","0.928779856862004","7865.86861591736","8109.93826226772","-15603.7372318347","-15158.4730434002","7764","-15361.8520043183","0.171749852753707","0.158267161471044","0.185579230405892","0","0.00126725953760233","0.00163602502815212","0.040337911047047","0.040337911047047","0.0520760192353364","0.379211408987218","0.0666574024480707","0.295907548370873","0.0617873499739496","906.685529558472","1034.05011783954","0.999751893697831","0.999364605811518","0.390379310872486","0.9716149662048"
"128","rh_rostralmiddlefrontal","e_constrained","64","0.166410295003992","2584.01906082199","41","0","6231.31006907747","21","0","0.590516571228181","0.790264585263215","0.790264585263215",NA,NA,"1.14276154024904","0.589193589263781","0.590516571228181","14755.7702716536","16047.7798020646","-29383.5405433073","-28938.2763548728","7764","-29141.6553157909","0.409590394592389","0.396257242238998","0.423081882281732","0","0.00131361261426293","0.00169586659280277","0.103473324028888","0.103473324028888","0.133583486913535","1.37886467385498","0.194645770416818","1.07167000419232","0.161195197057938","172.090337726575","196.15040020106","0.999250145911673","0.99807964196892","0.390183390308368","0.848937336958328"
"129","rh_superiorfrontal","e_constrained","64","0.154615267374239","2400.86587178719","41","0","7657.17547535737","21","0","0.690962330632306","0.841712413250693","0.841712413250693",NA,NA,"1.34022248580486","0.690150800828751","0.690962330632306","14183.6262265958","15384.0591624894","-28239.2524531916","-27793.9882647571","7764","-27997.3672256752","0.394565051812588","0.38123073986678","0.408063506405156","0","0.00113241342615963","0.00146193944684597","0.0781536576782195","0.0781536576782195","0.10089593821098","1.10985045229733","0.155092626139747","0.862248628353604","0.124845254548978","185.142187617855","211.037703385405","0.999431489744556","0.998544059101912","0.390254200757398","0.859009862385416"
"130","rh_superiorparietal","e_constrained","64","0.105991177137402","1645.83099858958","41","0","6316.90255700422","21","0","0.745099136452772","0.869441021109956","0.869441021109956",NA,NA,"1.44369982844601","0.744286820260059","0.745099136452772","15175.9955642824","15998.9110635771","-30223.9911285647","-29778.7269401302","7764","-29982.1059010483","0.325379065790383","0.312034808444813","0.338920622314475","0","0.000926308189881357","0.00119585873095534","0.0781479901075693","0.0781479901075693","0.100888621408733","1.01121985736204","0.139216095604174","0.786182809915309","0.121542098634385","269.618524129639","307.393763563042","0.999547449898097","0.998841030226834","0.3902994804364","0.901810575838997"
