"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"236","uncon_v_timecon","rh_caudalmiddlefrontal",22580.1248481518,-10.1802209245252,22835.8806471547,-86.906960625387,46.8717757358904,13.8197790754728,0.312364682667971,"nonsig"
"336","timecon_v_con","rh_caudalmiddlefrontal",22792.2821021295,212.157253977675,22971.3111614315,135.430514276813,283.029029713575,236.157253977685,1.04569040576514e-43,"sig"
"536","uncon_v_errcon","rh_caudalmiddlefrontal",22802.6357026419,212.330633565576,23058.3915016448,135.603893864714,269.382630225994,236.330633565577,9.62352179996209e-44,"sig"
"636","errcon_v_con","rh_caudalmiddlefrontal",22792.2821021295,-10.3536005124261,22971.3111614315,-87.0803402132879,283.029029713575,13.6463994875807,0.323856035071889,"nonsig"
"836","uncon_v_con","rh_caudalmiddlefrontal",22792.2821021295,201.97703305315,22971.3111614315,48.5235536514265,283.029029713575,249.977033053157,1.66817213386055e-39,"sig"
"137","uncon","rh_cuneus",7694.37682982431,NA,8026.85936852804,NA,57.1820643464254,NA,NA,NA
"237","uncon_v_timecon","rh_cuneus",7694.30270604053,-0.0741237837792141,7950.0585050434,-76.8008634846401,81.1079405626453,23.9258762162199,0.0208183590195774,"sig"
"337","timecon_v_con","rh_cuneus",7799.51500203096,105.212295990429,7978.54406133296,28.4855562895682,210.320236553081,129.212295990436,8.88152358781341e-22,"sig"
"537","uncon_v_errcon","rh_cuneus",7798.92418363276,104.547353808458,8054.67998263563,27.8206141075971,185.729418154886,128.547353808461,1.20741425227326e-21,"sig"
"637","errcon_v_con","rh_cuneus",7799.51500203096,0.590818398191914,7978.54406133296,-76.135921302669,210.320236553081,24.5908183981952,0.0168854107812691,"sig"
"837","uncon_v_con","rh_cuneus",7799.51500203096,105.13817220665,7978.54406133296,-48.3153071950719,210.320236553081,153.138172206656,8.63341720566815e-21,"sig"
"138","uncon","rh_entorhinal",3674.98566754447,NA,4007.4682062482,NA,22.0164207720612,NA,NA,NA
"238","uncon_v_timecon","rh_entorhinal",3682.872032439,7.88636489452756,3938.62783144187,-68.8403748063333,53.9027856665906,31.8863648945294,0.00144076138402644,"sig"
"338","timecon_v_con","rh_entorhinal",3674.42723186348,-8.44480057551982,3853.45629116548,-85.1715402763812,69.4579850910676,15.555199424477,0.212468243367072,"nonsig"
